transaction_id,user_id,transaction_amount,transaction_time,merchant_catrgory,location,device_type,payment_method,is_international,previous_transaction_gap,user_avg_spend,transaction_frequency,is_fraud
6870,1887,257.12,2026-02-05 18:04:37.563205,Entertainment,Canada,Mobile,Wallet,0,35,468.28,6,0
6871,1587,120.3,2026-03-27 23:04:37.563232,Food,Germany,Desktop,UPI,1,37,234.98,18,0
6872,1743,216.46,2026-02-03 08:42:37.563259,Entertainment,Canada,Mobile,UPI,0,34,336.89,18,0
6873,1894,71.03,2026-03-20 01:48:37.563287,Food,India,Desktop,Netbanking,0,49,350.22,12,0
6874,1944,382.82,2026-03-12 07:24:37.563314,Shopping,USA,Tablet,Netbanking,0,19,359.56,15,0
6875,1033,15.81,2026-02-22 23:56:37.563342,Shopping,UK,Desktop,Netbanking,0,40,343.46,3,0
6876,1981,180.4,2026-02-14 11:43:37.563372,Shopping,UK,Tablet,UPI,0,1,428.94,13,0
6877,1927,577.0,2026-02-21 17:14:37.563399,Bill,UK,Tablet,Card,1,46,188.19,4,0
6878,1195,455.37,2026-01-31 13:15:37.563426,Entertainment,USA,Desktop,Netbanking,1,57,249.46,14,0
6879,1500,48.89,2026-03-31 17:55:37.563453,Entertainment,India,Mobile,Netbanking,0,40,161.01,5,0
6880,1580,40.7,2026-03-31 10:10:37.563481,Travel,India,Mobile,Netbanking,0,54,410.81,15,0
6881,1834,431.24,2026-03-26 09:53:37.563508,Entertainment,USA,Mobile,Netbanking,0,14,466.31,14,0
6882,1205,166.24,2026-01-22 22:50:37.563535,Travel,UK,Tablet,Card,0,56,212.51,10,0
6883,1427,797.59,2026-02-16 02:33:37.563567,Bill,Canada,Tablet,Card,1,17,153.19,14,0
6884,1050,638.32,2026-03-25 12:25:37.563594,Food,India,Mobile,UPI,0,19,231.54,14,0
6885,1156,509.01,2026-03-03 21:06:37.563622,Bill,Germany,Mobile,Netbanking,0,40,152.1,17,0
6886,1950,56.49,2026-01-31 11:00:37.563649,Food,Canada,Desktop,Netbanking,0,36,213.59,13,0
6887,1633,73.39,2026-03-10 23:07:37.563676,Shopping,USA,Tablet,Wallet,0,41,171.32,19,0
6888,1391,383.44,2026-01-26 16:44:37.563703,Shopping,USA,Mobile,UPI,1,9,119.99,13,0
6889,1768,60.57,2026-02-01 02:15:37.563734,Travel,Canada,Desktop,Netbanking,0,34,322.74,17,0
6890,1689,551.51,2026-03-07 22:04:37.563761,Travel,USA,Tablet,UPI,0,11,208.29,14,0
6891,1580,306.93,2026-01-25 19:44:37.563788,Shopping,India,Mobile,UPI,0,34,242.3,2,0
6892,1269,456.9,2026-02-01 16:21:37.563815,Bill,USA,Tablet,Card,0,25,462.74,19,0
6893,1471,466.26,2026-01-23 06:54:37.563861,Entertainment,USA,Desktop,Wallet,1,15,306.23,8,0
6894,1441,297.13,2026-03-30 17:18:37.563889,Food,India,Mobile,Netbanking,0,48,289.4,7,0
6895,1288,375.61,2026-03-09 12:37:37.563917,Bill,UK,Mobile,Netbanking,0,13,374.08,19,0
6896,1276,106.34,2026-01-29 14:52:37.563944,Bill,India,Mobile,Netbanking,1,5,217.53,7,0
6897,1971,55.08,2026-03-12 07:09:37.563971,Entertainment,UK,Tablet,UPI,0,50,384.0,6,0
6898,1629,156.77,2026-01-31 11:14:37.563999,Shopping,USA,Desktop,Netbanking,0,43,150.2,12,0
6899,1979,330.81,2026-02-07 08:03:37.564026,Travel,UK,Mobile,UPI,0,47,236.28,2,0
6900,1009,336.08,2026-02-15 18:35:37.564054,Food,Canada,Desktop,Wallet,0,23,181.03,13,0
6901,1639,432.76,2026-02-09 20:59:37.564081,Shopping,UK,Desktop,Card,0,28,152.96,12,0
6902,1719,70.14,2026-02-26 02:50:37.564108,Food,Canada,Desktop,Wallet,0,25,171.33,10,0
6903,1423,53.34,2026-02-21 20:03:37.564135,Bill,India,Desktop,UPI,0,31,338.91,2,0
6904,1827,790.08,2026-02-09 00:38:37.564163,Entertainment,Canada,Desktop,Netbanking,0,35,247.11,8,0
6905,1037,101.12,2026-02-09 04:45:37.564190,Bill,Canada,Desktop,Card,0,33,194.15,14,0
6906,1044,90.49,2026-02-14 16:55:37.564218,Bill,Canada,Mobile,Wallet,0,24,345.56,7,0
6907,1166,17.75,2026-01-29 14:51:37.564245,Travel,India,Desktop,Wallet,0,58,451.26,2,0
6908,1819,17.66,2026-03-27 02:35:37.564271,Entertainment,USA,Mobile,Card,0,5,260.2,17,0
6909,1845,118.54,2026-03-16 21:50:37.564298,Travel,UK,Desktop,Netbanking,0,35,225.88,11,0
6910,1864,206.13,2026-03-15 02:15:37.564326,Bill,Canada,Tablet,Netbanking,0,29,487.87,13,0
6911,1293,60.25,2026-03-17 08:47:37.564352,Food,USA,Desktop,Netbanking,1,30,272.43,6,0
6912,1836,431.16,2026-02-13 02:56:37.564380,Shopping,Canada,Tablet,Wallet,0,38,135.76,13,0
6913,1337,33.17,2026-03-11 11:02:37.564407,Shopping,UK,Desktop,UPI,1,35,439.28,12,0
6914,1193,207.98,2026-02-21 13:53:37.564434,Travel,Germany,Tablet,UPI,1,55,398.67,8,0
6915,1557,139.55,2026-02-16 06:38:37.564461,Shopping,Canada,Mobile,Wallet,0,54,372.16,3,0
6916,1321,526.81,2026-02-07 13:56:37.564489,Bill,Germany,Desktop,UPI,0,35,176.33,16,0
6917,1109,529.04,2026-02-05 19:01:37.564516,Travel,UK,Tablet,UPI,0,18,239.81,12,0
6918,1644,139.98,2026-02-03 23:49:37.564543,Bill,Germany,Tablet,Card,0,26,455.81,16,0
6919,1945,279.59,2026-03-23 15:36:37.564570,Food,Canada,Tablet,Netbanking,0,42,376.65,1,0
6920,1388,28.46,2026-02-19 04:02:37.564596,Food,India,Desktop,Wallet,1,22,310.22,6,0
6921,1698,186.22,2026-02-23 06:46:37.564624,Bill,Canada,Tablet,UPI,1,10,199.94,18,0
6922,1155,513.25,2026-02-21 11:17:37.564650,Shopping,Canada,Desktop,UPI,0,32,226.76,9,0
6923,1426,43.09,2026-03-28 09:26:37.564678,Food,Canada,Desktop,Netbanking,0,16,392.13,4,0
6924,1747,540.4,2026-03-23 06:40:37.564704,Food,UK,Tablet,Wallet,0,11,366.4,17,0
6925,1798,63.51,2026-02-06 04:22:37.564731,Food,Canada,Mobile,UPI,0,4,471.36,15,0
6926,1911,259.69,2026-02-28 18:25:37.564759,Food,Canada,Desktop,Netbanking,0,16,420.44,13,0
6927,1235,199.84,2026-03-08 15:46:37.564787,Food,India,Desktop,Wallet,0,52,489.38,12,0
6928,1976,189.07,2026-03-30 21:33:37.564814,Food,India,Mobile,Wallet,1,25,305.17,2,0
6929,1632,231.63,2026-02-17 17:34:37.564841,Bill,Canada,Tablet,Wallet,0,52,392.11,4,0
6930,1103,15.82,2026-03-08 05:34:37.564873,Shopping,UK,Mobile,Netbanking,0,51,442.85,13,0
6931,1726,12.24,2026-03-23 21:40:37.564901,Entertainment,Germany,Mobile,Card,1,20,106.32,18,0
6932,1951,25.84,2026-03-28 17:54:37.564928,Entertainment,Germany,Mobile,UPI,0,22,401.38,1,0
6933,1159,210.43,2026-03-07 15:41:37.564955,Shopping,Germany,Mobile,Card,1,24,120.47,10,0
6934,1581,82.63,2026-03-25 01:05:37.564983,Travel,USA,Mobile,Wallet,0,36,276.28,2,0
6935,1978,117.01,2026-02-19 07:45:37.565011,Travel,Canada,Tablet,UPI,0,55,387.11,15,0
6936,1929,390.54,2026-03-14 06:56:37.565038,Shopping,UK,Desktop,Netbanking,0,27,134.73,17,0
6937,1603,2.92,2026-03-10 22:49:37.565065,Bill,India,Mobile,Card,0,45,247.31,5,0
6938,1924,86.45,2026-03-30 02:08:37.565092,Bill,Canada,Tablet,Card,0,2,387.53,7,0
6939,1619,153.32,2026-02-05 09:42:37.565119,Food,Germany,Mobile,Card,0,23,491.66,3,0
6940,1208,35.2,2026-02-12 08:51:37.565146,Shopping,Germany,Tablet,Netbanking,0,17,374.01,7,0
6941,1594,9.8,2026-01-26 20:41:37.565173,Bill,India,Mobile,Wallet,0,43,274.38,11,0
6942,1770,301.74,2026-02-23 02:27:37.565201,Bill,India,Tablet,UPI,1,5,483.13,17,0
6943,1480,69.56,2026-03-08 07:15:37.565228,Entertainment,Canada,Mobile,UPI,0,57,207.93,14,0
6944,1889,112.71,2026-02-20 14:50:37.565254,Entertainment,Germany,Desktop,UPI,0,54,431.37,3,0
6945,1523,272.3,2026-03-05 02:32:37.565281,Travel,USA,Tablet,Netbanking,1,52,478.02,9,0
6946,1615,231.97,2026-03-20 19:32:37.565310,Bill,UK,Mobile,Wallet,0,47,141.92,10,0
6947,1140,12.71,2026-02-14 15:27:37.565338,Food,Germany,Mobile,Netbanking,0,26,466.45,13,0
6948,1369,60.39,2026-03-27 17:37:37.565365,Travel,Canada,Tablet,Netbanking,1,56,233.79,7,0
6949,1838,67.14,2026-03-04 10:54:37.565393,Bill,India,Tablet,Netbanking,0,13,299.03,8,0
6950,1468,154.8,2026-02-23 13:50:37.565420,Entertainment,Canada,Desktop,Netbanking,0,58,101.4,9,0
6951,1788,59.06,2026-03-05 05:22:37.565447,Bill,India,Desktop,Card,0,33,164.95,19,0
6952,1520,8.21,2026-03-15 08:56:37.565474,Food,Germany,Mobile,UPI,0,57,362.55,17,0
6953,1349,344.96,2026-02-09 05:24:37.565501,Entertainment,UK,Mobile,Wallet,0,10,378.32,9,0
6954,1972,36.58,2026-02-05 03:40:37.565528,Entertainment,USA,Tablet,Wallet,1,37,227.06,12,0
6955,1132,294.5,2026-02-10 13:26:37.565555,Shopping,Canada,Desktop,Wallet,0,53,429.87,10,0
6956,1334,169.6,2026-02-18 17:36:37.565582,Food,India,Tablet,Wallet,0,28,418.45,16,0
6957,1684,25.4,2026-02-22 20:50:37.565609,Travel,India,Tablet,Wallet,1,12,211.92,4,0
6958,1380,235.67,2026-01-24 18:09:37.565636,Travel,India,Mobile,UPI,0,18,191.15,19,0
6959,1508,292.21,2026-02-21 13:38:37.565663,Travel,Germany,Desktop,Netbanking,0,45,310.72,8,0
6960,1682,1184.5,2026-03-26 18:07:37.565690,Food,USA,Tablet,Wallet,1,23,290.03,4,0
6961,1579,20.9,2026-03-17 03:59:37.565718,Entertainment,UK,Mobile,Wallet,1,56,210.43,1,0
6962,1055,476.97,2026-01-30 14:49:37.565745,Shopping,Canada,Desktop,Netbanking,0,49,467.41,19,0
6963,1761,213.49,2026-02-22 12:33:37.565772,Shopping,UK,Mobile,Netbanking,0,54,318.47,12,0
6964,1951,242.91,2026-01-27 20:29:37.565800,Entertainment,Germany,Tablet,UPI,0,42,329.75,3,0
6965,1250,498.03,2026-03-10 11:52:37.565827,Entertainment,USA,Tablet,Netbanking,1,56,164.83,1,0
6966,1104,187.25,2026-03-16 10:32:37.565854,Travel,USA,Desktop,Netbanking,1,12,117.95,7,0
6967,1513,154.54,2026-03-21 01:32:37.565881,Shopping,USA,Tablet,Wallet,0,57,242.71,5,0
6968,1124,886.07,2026-01-25 09:45:37.565908,Shopping,India,Tablet,Netbanking,0,23,476.25,14,0
6969,1216,33.76,2026-02-22 07:54:37.565935,Food,USA,Tablet,UPI,0,14,352.36,9,0
6970,1436,47.86,2026-02-01 09:26:37.565963,Travel,Canada,Tablet,Netbanking,0,58,301.82,13,0
6971,1962,69.25,2026-02-13 15:04:37.565990,Bill,USA,Tablet,Wallet,0,52,186.83,6,0
6972,1883,153.26,2026-02-01 00:00:37.566017,Bill,Germany,Mobile,Wallet,0,30,488.32,18,0
6973,1728,43.06,2026-02-28 21:18:37.566044,Bill,Germany,Desktop,Netbanking,0,54,362.0,18,0
6974,1521,524.16,2026-02-08 04:20:37.566071,Food,USA,Desktop,Card,0,47,177.63,19,0
6975,1066,227.89,2026-03-22 07:01:37.566098,Food,USA,Mobile,Netbanking,0,4,386.71,3,0
6976,1781,15.98,2026-03-26 03:30:37.566125,Food,Germany,Tablet,Card,1,13,183.0,18,0
6977,1721,108.59,2026-02-18 09:06:37.566153,Shopping,Canada,Desktop,Card,0,17,297.15,1,0
6978,1309,51.91,2026-03-13 11:17:37.566180,Entertainment,Canada,Mobile,Card,0,3,326.99,12,0
6979,1817,133.32,2026-02-09 19:18:37.566207,Bill,Canada,Desktop,UPI,1,20,224.22,3,0
6980,1433,79.27,2026-03-08 08:58:37.566235,Shopping,USA,Mobile,Netbanking,0,41,407.38,8,0
6981,1133,57.89,2026-02-15 18:45:37.566262,Bill,UK,Desktop,Wallet,1,57,390.51,12,0
6982,1469,38.55,2026-03-07 08:29:37.566289,Bill,Germany,Mobile,Wallet,1,45,181.37,8,0
6983,1820,6.3,2026-02-09 15:21:37.566316,Shopping,India,Desktop,UPI,0,25,301.64,3,0
6984,1341,211.05,2026-03-17 12:07:37.566343,Travel,India,Desktop,Card,0,46,448.87,9,0
6985,1476,64.6,2026-03-25 02:12:37.566375,Food,UK,Tablet,Netbanking,0,33,253.36,18,0
6986,1528,180.73,2026-02-22 22:29:37.566402,Bill,India,Tablet,Card,0,5,352.02,7,0
6987,1718,218.12,2026-03-29 23:54:37.566429,Travel,Canada,Mobile,UPI,0,6,104.44,19,0
6988,1318,94.68,2026-03-14 04:52:37.566457,Food,UK,Mobile,Netbanking,0,55,295.18,9,0
6989,1787,85.14,2026-03-14 16:12:37.566484,Shopping,UK,Tablet,Card,1,42,217.6,3,0
6990,1445,30.26,2026-03-02 22:45:37.566511,Entertainment,USA,Tablet,Wallet,1,50,333.39,2,0
6991,1327,187.57,2026-03-05 04:26:37.566538,Shopping,USA,Desktop,Wallet,1,29,317.0,3,0
6992,1920,6.09,2026-02-26 09:16:37.566565,Bill,Germany,Tablet,Wallet,0,38,139.28,1,0
6993,1017,151.88,2026-03-13 16:00:37.566592,Bill,UK,Tablet,UPI,1,32,488.66,1,0
6994,1469,381.3,2026-01-22 09:51:37.566619,Entertainment,Germany,Tablet,UPI,0,49,311.18,6,0
6995,1768,109.49,2026-03-01 09:21:37.566646,Entertainment,India,Tablet,UPI,0,16,432.64,11,0
6996,1563,543.11,2026-01-31 09:39:37.566673,Bill,UK,Tablet,Netbanking,0,8,231.44,1,0
6997,1636,724.17,2026-02-18 01:43:37.566700,Food,India,Tablet,Wallet,1,21,224.01,2,0
6998,1679,264.99,2026-03-10 17:57:37.566727,Travel,India,Desktop,UPI,0,55,398.84,7,0
6999,1088,15.98,2026-02-21 00:46:37.566754,Shopping,Germany,Mobile,Wallet,0,32,295.75,13,0
7000,1707,42.83,2026-02-27 18:08:37.566781,Shopping,UK,Desktop,Netbanking,1,19,333.29,9,0
7001,1532,151.51,2026-03-14 22:24:37.566808,Travel,UK,Desktop,Card,0,49,377.24,14,0
7002,1661,104.22,2026-01-24 10:21:37.566835,Food,Germany,Tablet,Wallet,0,59,371.6,5,0
7003,1185,94.57,2026-01-27 08:44:37.566862,Food,UK,Mobile,UPI,0,14,233.7,12,0
7004,1772,16.95,2026-01-28 12:33:37.566889,Food,Canada,Mobile,Wallet,0,13,161.97,17,0
7005,1439,64.92,2026-02-27 02:32:37.566916,Bill,USA,Tablet,Card,1,37,239.16,11,0
7006,1329,158.08,2026-01-22 07:49:37.566943,Bill,Germany,Desktop,Card,0,54,254.02,2,0
7007,1536,303.35,2026-03-12 03:09:37.566970,Entertainment,UK,Desktop,Wallet,1,22,473.55,1,0
7008,1620,30.29,2026-03-11 02:53:37.566998,Travel,Germany,Desktop,UPI,0,21,331.85,19,0
7009,1013,252.82,2026-02-11 08:09:37.567024,Travel,Canada,Mobile,Card,0,10,484.68,5,0
7010,1697,538.65,2026-03-12 02:06:37.567051,Entertainment,UK,Tablet,Card,1,6,359.18,10,0
7011,1404,98.1,2026-03-23 08:07:37.567078,Entertainment,UK,Desktop,UPI,0,15,340.05,11,0
7012,1811,1.4,2026-03-16 22:29:37.567106,Shopping,UK,Mobile,Netbanking,0,46,225.99,6,0
7013,1805,581.41,2026-02-03 04:21:37.567133,Food,Canada,Mobile,Netbanking,0,35,403.76,16,0
7014,1765,1314.27,2026-03-05 12:36:37.567160,Bill,UK,Mobile,Card,1,26,214.33,4,0
7015,1225,742.01,2026-03-13 22:34:37.567187,Bill,USA,Mobile,UPI,0,55,335.44,19,0
7016,1418,624.44,2026-03-19 15:18:37.567214,Food,India,Mobile,Wallet,0,21,348.32,14,0
7017,1103,219.1,2026-03-21 13:34:37.567241,Bill,UK,Mobile,Netbanking,0,30,476.03,12,0
7018,1433,131.91,2026-03-16 07:30:37.567268,Shopping,USA,Mobile,Netbanking,1,9,268.68,3,0
7019,1140,242.97,2026-03-04 06:20:37.567296,Bill,India,Desktop,Card,1,4,320.49,13,0
7020,1256,51.29,2026-01-23 14:12:37.567323,Entertainment,India,Mobile,Netbanking,1,13,278.58,10,0
7021,1132,35.28,2026-02-07 02:44:37.567350,Food,UK,Mobile,Card,0,28,467.45,5,0
7022,1804,538.42,2026-02-15 03:04:37.567377,Entertainment,Canada,Desktop,Card,0,36,357.29,6,0
7023,1398,124.34,2026-03-13 22:37:37.567404,Entertainment,Canada,Tablet,UPI,0,56,189.43,16,0
7024,1637,4.6,2026-02-04 10:30:37.567431,Food,Germany,Mobile,UPI,0,27,453.12,12,0
7025,1264,12.49,2026-03-15 23:33:37.567458,Entertainment,USA,Desktop,UPI,1,23,378.09,17,0
7026,1639,219.53,2026-03-25 15:02:37.567486,Shopping,Germany,Desktop,UPI,0,47,391.32,2,0
7027,1047,474.6,2026-03-11 02:09:37.567513,Food,India,Mobile,Wallet,0,17,395.07,19,0
7028,1692,227.91,2026-02-23 06:45:37.567540,Food,India,Tablet,Wallet,0,51,480.61,14,0
7029,1637,239.19,2026-03-07 09:05:37.567567,Travel,UK,Desktop,Netbanking,0,52,239.94,7,0
7030,1637,223.91,2026-03-25 05:31:37.567594,Entertainment,UK,Tablet,Card,1,36,124.64,18,0
7031,1348,17.42,2026-03-25 06:13:37.567621,Bill,Germany,Desktop,Wallet,0,11,336.85,2,0
7032,1789,151.1,2026-02-04 03:25:37.567649,Bill,India,Desktop,Card,0,32,164.44,4,0
7033,1470,34.16,2026-04-01 09:46:37.567676,Bill,Germany,Tablet,Wallet,0,23,211.14,18,0
7034,1862,111.72,2026-03-04 21:58:37.567703,Entertainment,Canada,Desktop,Netbanking,1,21,437.84,14,0
7035,1314,373.13,2026-02-28 07:24:37.567730,Bill,Germany,Desktop,UPI,0,39,368.96,13,0
7036,1664,19.77,2026-02-28 18:03:37.567757,Travel,India,Mobile,Wallet,1,14,394.63,13,0
7037,1717,109.77,2026-03-19 09:30:37.567785,Food,USA,Desktop,UPI,0,45,488.76,6,0
7038,1202,132.1,2026-01-22 23:38:37.567812,Travel,Canada,Desktop,Netbanking,1,29,144.39,9,0
7039,1823,83.03,2026-01-28 16:06:37.567839,Travel,Canada,Mobile,UPI,0,24,411.38,16,0
7040,1288,35.23,2026-03-02 03:02:37.567866,Bill,Canada,Desktop,UPI,0,54,119.45,2,0
7041,1636,50.55,2026-03-26 08:29:37.567893,Bill,India,Mobile,Netbanking,0,47,448.58,3,0
7042,1955,251.08,2026-02-02 22:01:37.567920,Food,USA,Mobile,UPI,1,55,268.38,4,0
7043,1477,66.85,2026-02-24 20:03:37.567947,Entertainment,UK,Desktop,Wallet,1,56,137.01,18,0
7044,1543,158.79,2026-02-17 19:00:37.567975,Shopping,Canada,Tablet,UPI,0,41,300.08,17,0
7045,1399,515.84,2026-03-10 21:44:37.568002,Entertainment,Canada,Mobile,Netbanking,0,8,206.79,10,0
7046,1115,4.93,2026-03-13 14:24:37.568029,Shopping,UK,Mobile,Netbanking,0,20,341.56,14,0
7047,1974,252.95,2026-03-12 07:55:37.568057,Food,India,Desktop,Card,0,39,432.51,19,0
7048,1708,750.44,2026-02-28 18:05:37.568084,Travel,India,Mobile,Wallet,0,3,338.05,13,0
7049,1837,105.6,2026-03-27 02:14:37.568111,Food,USA,Mobile,Wallet,0,7,387.72,9,0
7050,1287,722.1,2026-03-14 15:59:37.568138,Food,UK,Mobile,Wallet,1,54,398.34,11,0
7051,1898,16.8,2026-03-18 00:29:37.568165,Shopping,UK,Tablet,UPI,0,21,392.82,19,0
7052,1871,78.1,2026-03-14 11:00:37.568192,Shopping,Germany,Desktop,Netbanking,0,43,418.0,12,0
7053,1171,80.56,2026-02-25 03:15:37.568219,Bill,Canada,Desktop,Wallet,0,15,233.78,11,0
7054,1490,69.57,2026-02-06 05:23:37.568247,Bill,Germany,Desktop,Wallet,1,49,216.27,9,0
7055,1022,351.66,2026-01-22 09:54:37.568276,Entertainment,USA,Tablet,UPI,1,39,275.91,2,0
7056,1621,9.18,2026-02-24 15:29:37.568304,Food,Germany,Tablet,Netbanking,0,46,420.77,11,0
7057,1232,189.98,2026-03-18 04:07:37.568331,Entertainment,Germany,Desktop,UPI,0,20,225.65,17,0
7058,1564,250.51,2026-02-15 00:58:37.568358,Travel,UK,Desktop,Card,0,20,152.46,15,0
7059,1322,43.8,2026-03-12 22:44:37.568385,Shopping,Germany,Mobile,Netbanking,0,49,372.2,12,0
7060,1368,56.55,2026-01-25 13:09:37.568413,Travel,UK,Mobile,Card,1,38,350.36,7,0
7061,1990,953.57,2026-02-22 07:47:37.568440,Bill,Canada,Tablet,Wallet,0,46,152.71,4,0
7062,1284,447.98,2026-03-20 07:13:37.568467,Travel,USA,Tablet,Netbanking,0,59,400.51,11,0
7063,1901,156.75,2026-02-19 23:38:37.568495,Travel,India,Tablet,UPI,0,21,398.41,13,0
7064,1042,33.27,2026-02-15 23:07:37.568522,Shopping,UK,Desktop,Netbanking,0,9,113.51,11,0
7065,1261,5.22,2026-03-30 19:19:37.568549,Food,USA,Desktop,Netbanking,0,23,278.46,6,0
7066,1155,224.28,2026-03-05 19:34:37.568576,Shopping,Germany,Desktop,Wallet,0,57,292.18,7,0
7067,1818,303.33,2026-02-21 11:59:37.568603,Entertainment,Germany,Mobile,Netbanking,0,7,233.66,15,0
7068,1314,269.73,2026-03-15 10:25:37.568630,Entertainment,UK,Tablet,UPI,0,40,341.66,2,0
7069,1284,21.91,2026-01-31 16:00:37.568659,Shopping,Canada,Tablet,Card,1,7,385.41,19,0
7070,1987,131.41,2026-03-11 16:25:37.568687,Shopping,UK,Desktop,Netbanking,0,4,417.86,14,0
7071,1842,66.96,2026-03-17 01:24:37.568714,Entertainment,Germany,Desktop,UPI,0,24,115.05,15,0
7072,1645,287.94,2026-02-23 20:28:37.568741,Travel,USA,Tablet,Wallet,0,47,279.79,19,0
7073,1373,684.33,2026-03-22 22:50:37.568769,Entertainment,UK,Tablet,Card,0,57,312.37,2,0
7074,1602,244.68,2026-01-30 14:10:37.568798,Entertainment,Canada,Desktop,Netbanking,0,12,106.48,12,0
7075,1769,82.3,2026-02-04 04:14:37.568828,Shopping,Germany,Tablet,Card,0,57,114.83,3,0
7076,1172,89.84,2026-02-04 01:01:37.568857,Travel,Canada,Mobile,Card,0,25,361.04,6,0
7077,1332,372.28,2026-03-25 02:08:37.568885,Bill,UK,Desktop,Netbanking,0,2,295.42,8,0
7078,1591,216.38,2026-01-30 07:57:37.568912,Shopping,Germany,Tablet,Netbanking,0,21,360.37,1,0
7079,1660,218.84,2026-02-19 06:27:37.568939,Bill,USA,Desktop,Wallet,0,22,243.12,19,0
7080,1315,3.41,2026-03-13 08:48:37.568966,Bill,UK,Tablet,Netbanking,0,59,379.47,18,0
7081,1826,0.04,2026-03-04 21:11:37.568993,Shopping,India,Desktop,UPI,0,32,444.95,17,0
7082,1694,129.2,2026-01-31 07:22:37.569020,Shopping,USA,Desktop,Netbanking,0,4,129.37,9,0
7083,1156,65.12,2026-02-18 17:27:37.569047,Shopping,India,Mobile,Netbanking,0,57,490.93,12,0
7084,1627,70.56,2026-02-25 10:01:37.569076,Travel,Canada,Mobile,Card,0,52,464.4,7,0
7085,1403,24.4,2026-02-20 20:39:37.569103,Bill,UK,Tablet,Wallet,1,1,419.68,6,0
7086,1662,96.21,2026-03-29 14:59:37.569130,Travel,India,Mobile,Wallet,0,31,346.53,18,0
7087,1246,74.54,2026-02-02 19:32:37.569159,Bill,USA,Tablet,Netbanking,0,58,340.42,1,0
7088,1999,133.02,2026-03-15 07:48:37.569187,Food,India,Tablet,Wallet,0,4,390.66,17,0
7089,1338,52.03,2026-02-16 23:58:37.569214,Travel,Germany,Tablet,Wallet,0,8,351.55,17,0
7090,1375,48.6,2026-02-06 20:18:37.569257,Shopping,USA,Mobile,UPI,0,2,338.85,16,0
7091,1182,168.27,2026-02-13 01:49:37.569287,Shopping,USA,Tablet,UPI,1,23,321.08,3,0
7092,1369,457.32,2026-01-26 23:53:37.569315,Entertainment,Canada,Tablet,Card,0,15,407.65,2,0
7093,1598,46.08,2026-01-23 12:46:37.569343,Shopping,UK,Desktop,Netbanking,0,18,286.27,6,0
7094,1370,227.4,2026-02-02 16:37:37.569371,Bill,UK,Tablet,Wallet,0,59,181.1,3,0
7095,1551,35.9,2026-02-26 09:05:37.569399,Bill,USA,Desktop,Card,0,47,365.1,11,0
7096,1040,27.56,2026-02-27 08:04:37.569427,Bill,Canada,Mobile,Wallet,0,23,274.51,9,0
7097,1150,49.87,2026-03-04 20:00:37.569454,Travel,Canada,Desktop,UPI,1,38,130.07,12,0
7098,1206,136.48,2026-01-27 00:17:37.569481,Travel,India,Mobile,Wallet,0,30,248.51,2,0
7099,1689,400.96,2026-02-01 08:17:37.569509,Travel,UK,Desktop,Netbanking,0,52,373.46,19,0
7100,1647,240.29,2026-01-30 07:10:37.569536,Bill,India,Mobile,Card,0,29,372.47,4,0
7101,1898,98.27,2026-02-22 23:47:37.569563,Bill,Canada,Tablet,Card,0,2,433.08,4,0
7102,1943,9.13,2026-01-26 23:57:37.569590,Shopping,USA,Desktop,Card,0,45,493.74,15,0
7103,1178,330.43,2026-02-23 09:09:37.569617,Shopping,USA,Tablet,Card,0,11,258.97,11,0
7104,1053,169.54,2026-01-29 17:41:37.569644,Entertainment,Canada,Tablet,UPI,0,4,114.78,17,0
7105,1331,214.44,2026-03-09 10:40:37.569671,Bill,Canada,Tablet,Netbanking,0,32,287.66,6,0
7106,1624,9.21,2026-02-04 06:00:37.569698,Food,India,Desktop,UPI,1,5,331.92,17,0
7107,1946,590.63,2026-03-20 22:11:37.569725,Travel,Germany,Desktop,Netbanking,0,54,445.89,16,0
7108,1363,56.59,2026-02-12 15:40:37.569752,Food,USA,Mobile,Wallet,0,11,232.06,6,0
7109,1658,146.44,2026-02-13 03:36:37.569779,Shopping,UK,Mobile,UPI,0,3,317.78,12,0
7110,1977,151.75,2026-03-09 14:17:37.569806,Shopping,India,Desktop,UPI,0,19,233.19,4,0
7111,1247,210.99,2026-01-22 03:46:37.569833,Food,Germany,Tablet,Card,0,44,355.26,6,0
7112,1942,91.45,2026-03-06 05:37:37.569861,Travel,Canada,Tablet,Wallet,0,36,468.69,19,0
7113,1975,233.1,2026-02-24 06:06:37.569888,Bill,India,Desktop,Wallet,0,12,481.57,3,0
7114,1408,509.29,2026-02-14 08:43:37.569915,Food,UK,Tablet,Wallet,0,11,185.96,5,0
7115,1223,141.09,2026-02-23 22:15:37.569942,Entertainment,India,Mobile,UPI,0,59,386.72,18,0
7116,1260,200.72,2026-03-07 10:33:37.569969,Entertainment,Germany,Desktop,Wallet,0,4,135.58,18,0
7117,1826,399.9,2026-01-24 13:20:37.569996,Shopping,USA,Desktop,Card,0,42,416.06,9,0
7118,1044,25.25,2026-02-21 17:30:37.570024,Travel,UK,Mobile,Card,0,37,122.29,16,0
7119,1455,138.53,2026-02-19 20:08:37.570052,Food,India,Mobile,Wallet,0,45,253.37,19,0
7120,1742,253.82,2026-03-06 22:15:37.570080,Shopping,Canada,Desktop,Card,0,18,472.61,18,0
7121,1242,12.85,2026-02-10 21:16:37.570107,Travel,India,Tablet,Netbanking,0,18,281.79,8,0
